question_id,entropy,pmax,margin,correct,correct_answer,SelfProb,OtherProb,question_text,gap_abs,gap_signed,direction
sqa_test_358b79083a650874bfc0c2936db80440197c1ff8e60d7b8836ff05b94a42b6ad,0.0002907921924876791,0.9999762807018566,0.9999573556466037,0.0,B,0.16246853782430495,0.0750250544887518,,0.08744348333555316,0.08744348333555316,Self>Other
sqa_test_35aaa8f9848d4f37a7e462d437883d61fc77a0ee7d1ce6c078b9e3bce4ec4c42,0.4379797021737599,0.8834170634733554,0.8109017777352212,0.0,A,0.21679110339559163,0.07500289678431159,,0.14178820661128005,0.14178820661128005,Self>Other
sqa_test_35b5dba2b086ed628b6d61bb290dcfacb08096cc91c8ef3723548e47575680e6,0.9040880648480082,0.6876349702680776,0.5342028692285007,1.0,C,0.30029646149868866,0.07524604143548279,,0.22505042006320586,0.22505042006320586,Self>Other
sqa_test_35eb1489326fe12372e7040f0e2a730344d2148b403e9b2b0c7c55c61da7ef77,0.017957895787197684,0.9974678278562503,0.9949953523021916,0.0,A,0.3400403636640895,0.1340253291199862,,0.20601503454410333,0.20601503454410333,Self>Other
sqa_test_35f11f43af663dd54f8d32c6cc3dbc8335adcfa36de9f345e5a7c6325b90b516,9.644650256669345e-05,0.9999926193140161,0.9999856570623393,1.0,B,0.3554479295488689,0.07869024701160979,,0.2767576825372591,0.2767576825372591,Self>Other
sqa_test_36551590c61727d2b7ddbb9cb08c20983e150c68d54265930ac30e2e8f66244f,0.13893350503452956,0.972505257874492,0.9496341254389494,0.0,A,0.47467882954182283,0.1497306693646844,,0.32494816017713846,0.32494816017713846,Self>Other
sqa_test_36621e746d507f000f4f7744cae0375c05cff20ba505e9d96b968e4244e2c59a,0.119019441337388,0.9758254418842863,0.9528762255178665,0.0,C,0.6609313728505085,0.10985219410028486,,0.5510791787502236,0.5510791787502236,Self>Other
sqa_test_36a4da74fe89fac75dc7d2eebe47f7a6767069c1d0e7c0b9c2251a443034d775,0.017121591283436453,0.9977897286564872,0.996289612212914,0.0,D,0.846789182417657,0.25990687722262634,,0.5868823051950307,0.5868823051950307,Self>Other
sqa_test_3795fd6fe66a707ba103b88ce7e2a23b140b0bea6e7dd79aca93107af26bba9f,0.0030853536511610967,0.9996598315681304,0.9993244831134229,0.0,B,0.3031622280639552,0.11264980992090143,,0.19051241814305378,0.19051241814305378,Self>Other
sqa_test_385de9b479f923238704a93796ada0cac5ab4a3b11833580dd305202529f9137,0.3378626657513303,0.9186415722380431,0.8729050987493594,0.0,A,0.30172042399736493,0.07621908587345662,,0.22550133812390832,0.22550133812390832,Self>Other
sqa_test_3863fd8f7f1fe96b8b9069c05fae19be2a78dbba36852f331f61bfd687f4f231,0.08995405555448979,0.9838104651976752,0.96977716048271,0.0,C,0.3023325218595371,0.07911818435808292,,0.22321433750145414,0.22321433750145414,Self>Other
sqa_test_38a94d463d89ed7226b6394e4a9f6fef24de8948277f64cb686b8872304c6739,0.0126849327209146,0.9984858360348937,0.9977767371046258,1.0,A,0.9229042991401678,0.5529656240555009,,0.36993867508466693,0.36993867508466693,Self>Other
sqa_test_392b88b28b3e23255f555d9476a336e5363086c7d329ae00afefc2c35a43bfdf,0.03547112423768099,0.9947695045842526,0.9907041092519894,1.0,C,0.07914304934999004,0.07499986982748932,,0.00414317952250072,0.00414317952250072,Self>Other
sqa_test_397f9441297b031af9a1268d935c97b8520ed560c6ffc4f81d6c0188de105ada,2.0205372216833656e-05,0.9999986117549666,0.9999972407971297,0.0,D,0.8528828008823535,0.10355362142803963,,0.7493291794543139,0.7493291794543139,Self>Other
sqa_test_399ae29dd9c9d1b93b9bf1b735555e86c5d97c17bddd950f7ef14d48c6b9f7e2,0.6899857634170425,0.5618581124907543,0.1242825745079334,0.0,A,0.30419409937059516,0.07567552360180126,,0.22851857576879392,0.22851857576879392,Self>Other
sqa_test_39ab62c588f4a7721eaab3dc5915ebaf1c1c3c51ebc0267adf6e49810d40c274,1.2777199720549143e-06,0.9999999308382911,0.9999998943034715,1.0,C,0.7686718446448024,0.15002515244653353,,0.618646692198269,0.618646692198269,Self>Other
sqa_test_3a8a8815890d3a707e32240fdfaaf5a460c9bd506390eeaa74dd304d71641513,0.9900568479540537,0.6334414562945573,0.4004113812277662,0.0,A,0.06769109640623884,0.07314252504374881,,0.00545142863750997,-0.00545142863750997,Other>Self
sqa_test_3b34496e100fe4572cf87f24ac1e18678924f177e7b39e7a03acfa9a7524078a,0.06313848160814702,0.9895281666544169,0.9809670710160892,0.0,D,0.6283551909803808,0.3116015372617577,,0.31675365371862313,0.31675365371862313,Self>Other
sqa_test_3b8af85d49d7315f386d1ac244c5ad2cb8518a6d2e613aaddb0af85fa673bceb,0.687316011484386,0.5620630265119804,0.12432790132896626,0.0,B,0.30358504491735516,0.07565126719914747,,0.2279337777182077,0.2279337777182077,Self>Other
sqa_test_3d0d5e4fe82c696ad49bdfd74eedf7a4eb2b7da939eb88080194a2b7035a7955,0.13155069264227237,0.9774268558767112,0.9665686258554941,1.0,B,0.30314920691240554,0.07523768060744804,,0.2279115263049575,0.2279115263049575,Self>Other
sqa_test_3d833902d38d649c1242056fbb6dcb8e0d9625880d8ecff7b676ff02d37481d7,0.0004261894113573768,0.9999626357123118,0.9999272795241645,0.0,C,0.49842405172502385,0.07678284179251885,,0.421641209932505,0.421641209932505,Self>Other
sqa_test_3d943c36c92a85f6b6eb66a8f310b6b64cd1cbe1f37ab521b06d3b2a2ae1560c,0.7074845890168167,0.5602365866146697,0.12392389425391398,0.0,A,0.2963428950444355,0.0759810907542466,,0.22036180429018892,0.22036180429018892,Self>Other
sqa_test_3dd34561876ebf7e37841ffdc986cd3d87db3626558b39502994d7de071da475,7.070403513386857e-09,0.9999999997032636,0.9999999995115464,1.0,B,0.8430858886579724,0.4997869100887471,,0.3432989785692253,0.3432989785692253,Self>Other
sqa_test_3e384ddfeb267e45a04abb7823562a816bc5e757335efca51e532abe274084f7,2.3212090539421344e-06,0.999999870099154,0.999999801843121,0.0,B,0.9230853896053258,0.414721263199039,,0.5083641264062868,0.5083641264062868,Self>Other
sqa_test_3ea2c8df4d7c23c93d3a51f3f1bff1e1732053ac36ded34ebd752442d3500859,0.013972108584666191,0.9980731859929947,0.9961464516236977,0.0,B,0.8216409082563549,0.07499756582739271,,0.7466433424289622,0.7466433424289622,Self>Other
sqa_test_3f1930cb947ff6feba9e8e597202ca2bb4d26b914f816affde302bd0fdbb7a29,2.146261896803544e-05,0.999998540731414,0.9999971697736745,0.0,B,0.2999263533449951,0.07696062063906507,,0.22296573270593006,0.22296573270593006,Self>Other
sqa_test_3f5d0ac03f186f3c528162f208950ad453ec97cc438366e5b8d98c54ab344ce5,0.0010272579583711322,0.9999009737081537,0.9998048715856004,1.0,B,0.07892473095526072,0.07500743814968076,,0.003917292805579953,0.003917292805579953,Self>Other
sqa_test_3f66c841fe7f5f9c7e3b2eac60b200fd722dd5d313a49a46252cb3a1ea133bdd,3.3009041213822965e-05,0.9999977769536448,0.9999967092516264,1.0,B,0.2833647466552431,0.0750029314941829,,0.20836181516106017,0.20836181516106017,Self>Other
sqa_test_3fd959c7e1062f8a13f2cf8db9e66cc222dadc804bec6792a21fbe2c5c81675e,0.49896713179899216,0.8645192451441415,0.7935551830387036,1.0,B,0.30222681980799154,0.07501386136010516,,0.2272129584478864,0.2272129584478864,Self>Other
sqa_test_407b8441841c6b4d1fee2144d189aae1864cb6fd97655262a38b8cee487fc5c8,0.16620281010775126,0.9679296224673917,0.9502013692681258,0.0,B,0.4783061347465125,0.28706063369165785,,0.19124550105485466,0.19124550105485466,Self>Other
sqa_test_42776a44f9bb4a863fd0a1ba26d7216e4ff7aeb5ebb5581c3076b9fe958d5623,0.0020056324428134103,0.9997910405003967,0.9995876146282248,0.0,C,0.23152022365586206,0.15002784560881122,,0.08149237804705084,0.08149237804705084,Self>Other
sqa_test_42e4ffa2998d4bc52d1ba9062698a0ba18fbbf790f7f8182d7c1fd6a424804bf,0.23241878941413785,0.9502433968437589,0.9133984598249463,0.0,A,0.23843230154550135,0.07502238069200547,,0.16340992085349587,0.16340992085349587,Self>Other
sqa_test_4369681b862149bbde18f92c05c6d41b924cf68d5278fa2ed291e78217d67802,0.005100371786344554,0.9994529669842404,0.9990730458910658,0.0,C,0.07535574629455372,0.04698456242849716,,0.028371183866056554,0.028371183866056554,Self>Other
sqa_test_43ba08ec59a1bd5f0401ea4654616fbac00d568face7bd2c16587ba7075f28a1,0.24658495979400982,0.9477498658638022,0.911001616276802,1.0,A,0.32320707203175636,0.07505414959487351,,0.24815292243688286,0.24815292243688286,Self>Other
sqa_test_43f95fc386239e9e1ba7b69e73c8b76a3dad3f21388e8fc2e192a19e10d73dac,1.9687885990881666e-07,0.9999999904153972,0.9999999865646554,0.0,C,0.7744524772566851,0.289909207346225,,0.4845432699104601,0.4845432699104601,Self>Other
sqa_test_44b268cab25e5d3f36c47cc9e2d4faf464531eaea7bf113d441d1693205afa26,0.8579463993426347,0.7156968332150009,0.5560032889612522,0.0,B,0.43541770122926754,0.2424124371624247,,0.19300526406684285,0.19300526406684285,Self>Other
sqa_test_44ecd04aca5481dbc5fda63f175229ef741f55cfa51992f27a6341fae6d9f98c,7.743319963622691e-07,0.9999999572815024,0.999999915882127,1.0,D,0.5281346122988384,0.14852781287935968,,0.3796067994194787,0.3796067994194787,Self>Other
sqa_test_454c60951e7a8b195c14782929e7ed5ed4c4150ac0f04f3b0a737797620bfcec,0.0026909674949298235,0.9997161699446179,0.9994549856131463,0.0,D,0.8843202748855137,0.03241538392363354,,0.8519048909618802,0.8519048909618802,Self>Other
sqa_test_45dad6c06ba443d60750eed275fba966db845cd1dd3ef3b9e0e884350652d171,0.00017968037285077615,0.9999855968390304,0.9999725897271734,0.0,A,0.2956829397182196,0.07501964153086817,,0.22066329818735142,0.22066329818735142,Self>Other
sqa_test_45f627873f3eaf364c2176206bdb82a85b3ef8f81d73bad84c5583da223cf4cc,0.08983866000679322,0.9831060266672526,0.9672155987911594,1.0,B,0.30813129649653004,0.07502138532317358,,0.23310991117335644,0.23310991117335644,Self>Other
sqa_test_46289cb738045c8662cc8dd2a65b9d110f7601f09022656ef47146d42334dcb1,3.403040409981732e-05,0.9999976827818259,0.9999959224387535,1.0,B,0.30197203323770894,0.0750506724372985,,0.22692136080041042,0.22692136080041042,Self>Other
sqa_test_48e370502b4c9d0466bae95245d1fec6cc571af1efdcbaf21c5059ca20a9e5ac,0.13265801774754019,0.9706624847225135,0.9413510140580849,0.0,B,0.4507272573249236,0.07550756108939691,,0.37521969623552665,0.37521969623552665,Self>Other
sqa_test_48efd9dba3d7aab0314a8668f8bac56c6db863f1498d590a8d2fff9902c576ea,0.06136167462635325,0.9889321289958206,0.9779460833928654,1.0,B,0.30148562015127367,0.07500686203660745,,0.22647875811466622,0.22647875811466622,Self>Other
sqa_test_497066eb4423ab81e4920e2e0207bcb2782b0955f0fae7a8ed1ee07388780b06,0.00015981192000173603,0.9999869677183998,0.9999739605949133,0.0,A,0.3034130879733127,0.07500660229338214,,0.22840648567993055,0.22840648567993055,Self>Other
sqa_test_49a65368d7894fb6f538f100b028f9c464785ffca7746c28ce5cf69376f0c5fb,0.6945786539890393,0.49992585689328595,0.0,1.0,A,0.4439982037444496,0.11634369233446042,,0.3276545114099892,0.3276545114099892,Self>Other
sqa_test_4a44c39217c49948e5d87ea0ea61189b6d89b01c0bed2d350990d1431be41300,0.3653668705581052,0.8807950319268254,0.7615923725975436,0.0,B,0.7242662996495203,0.18305532453696421,,0.541210975112556,0.541210975112556,Self>Other
sqa_test_4ab483a4c18f6afdfe56ad4917a643ee05c9838ad32033016b0076fd39df92d3,0.004506891097804473,0.9995224939515063,0.9992613601765455,1.0,C,0.29460502624491963,0.1300203149963606,,0.16458471124855903,0.16458471124855903,Self>Other
sqa_test_4b098628b76f8e04ca1fbed6d7de4a5099a92ae76b0c49be1e86254bdb4b588f,0.3674211886276885,0.8956468384045896,0.8012463617821675,1.0,C,0.26179728714620915,0.07500042266712909,,0.18679686447908006,0.18679686447908006,Self>Other
sqa_test_4b31a94ac6f3017d3465e0397f55aa564b83006042a8a211cd4e3928031a365c,0.01759234665187739,0.9976058463970129,0.9954235924995659,1.0,C,0.27110059240477785,0.07649900937351756,,0.1946015830312603,0.1946015830312603,Self>Other
sqa_test_4b405925025eba595f47f43a967dffc2bbf5045c9650696d64ee52274f8cdabe,0.8386370323921524,0.6841791312062687,0.4881585340459045,0.0,D,0.8314230473241773,0.2957473041916497,,0.5356757431325276,0.5356757431325276,Self>Other
sqa_test_4b9e854eb0ced6c1badd117a7e0bc84daa2908ec5a68f6191b6e751a2881172a,0.4923610522849736,0.8154137692670478,0.6334703562097524,1.0,D,0.2033219986489109,0.05909192179745026,,0.14423007685146064,0.14423007685146064,Self>Other
sqa_test_4baa01324136a9c5dbb5b616912aa4b4d7ec0cd0a8b8e2db0b26cd99755d182f,0.009457691808749329,0.9987976433556406,0.9976281714206763,1.0,A,0.3007689759253956,0.07635815505534478,,0.22441082087005082,0.22441082087005082,Self>Other
sqa_test_4bc08c94d1cc91b64aee27983bc69489f5bbd54698d6c01d2d86aaabdd3313ac,0.39791264198884485,0.8893434181411731,0.7956073170870028,0.0,C,0.30169698369875114,0.08016691562718448,,0.22153006807156667,0.22153006807156667,Self>Other
sqa_test_4bddc5ea7beead3483dceab7ce9b722e1d309d9bcad21af4c25da661ca20476e,0.2793145829617887,0.9228033482821582,0.8470550321933367,0.0,C,0.025587383849897893,0.027040701714199356,,0.0014533178643014628,-0.0014533178643014628,Other>Self
sqa_test_4c675abb56b2fca0c91a64c45e986f2caf11f9c778d34cc90c2b733aac859743,0.01039152935428982,0.9988141128912864,0.9982616845424271,1.0,A,0.35480890102876983,0.08080076503920204,,0.2740081359895678,0.2740081359895678,Self>Other
sqa_test_4c8871503a08daf8624e25b326e6598859fcf0d1ab02e658358ebff0542d9a0b,0.2274626947462507,0.9398928469327255,0.8798075047788089,0.0,A,0.38146871036437147,0.2995657335277668,,0.08190297683660469,0.08190297683660469,Self>Other
sqa_test_4d0c1092011cbb8bbcf8776bca535bae57f0aeb73cd96a1306b800b57f4c8fb9,0.00040027694273573087,0.9999644966765161,0.9999291404225672,1.0,A,0.3702712265368749,0.07782392829989554,,0.29244729823697935,0.29244729823697935,Self>Other
sqa_test_4d2468c871bb288e79d73987ccaee18c81caab33dd3e8fdee5abc9630211c08a,1.600557830423614e-06,0.999999911255969,0.9999998510202288,0.0,A,0.9219646439341987,0.29987925434056384,,0.6220853895936349,0.6220853895936349,Self>Other
sqa_test_4d66cfb721680890a147cf169be129a6c8a117b50a040609430cef6e50303932,0.0743938004432191,0.9858967324431044,0.9718336694924015,1.0,B,0.27384642342631205,0.028797546349322765,,0.24504887707698927,0.24504887707698927,Self>Other
sqa_test_4ddf0fe420fc193906c988e4316db030f9a045d11f72db14c5166b5d127f15b2,0.5889787845744581,0.7964858846335181,0.6187658616392775,0.0,D,0.30174181951389906,0.07511122516958907,,0.22663059434431,0.22663059434431,Self>Other
sqa_test_4e56eba5aa4f418b42652333abc74c66c00f3f48473fce026b6910d99b61790e,2.6231243649309496e-05,0.9999981760319779,0.9999964156890865,1.0,D,0.8753240025486753,0.11087160162707324,,0.764452400921602,0.764452400921602,Self>Other
sqa_test_4ec56a4953825d6e11e533048b9ee1cb3f47a142a03df7b8864525d507447d8f,0.6135068973049591,0.7630947262053058,0.5444644201730815,0.0,D,0.29286063023558173,0.07502292248094108,,0.21783770775464065,0.21783770775464065,Self>Other
sqa_test_4f37e3e47749ba1b4b87b5ee8ab33e189aed0d4b53f7cefd6ce485b6f333ce9b,0.1059523350250592,0.9799598244945763,0.9620112379011699,0.0,D,0.30222832818325807,0.14940718677469003,,0.15282114140856803,0.15282114140856803,Self>Other
sqa_test_4fc0736df125ee7b24955f99e8ec592b3a78f358e1d29162a5aee588f1e69951,0.5919228066672414,0.8343114106971716,0.7463756349665747,1.0,B,0.27811468258626015,0.07503216027340655,,0.20308252231285362,0.20308252231285362,Self>Other
sqa_test_4ff84fa33eb439d2fcb58d98ceb4b75abc9ac8170abc3bc2a7b23860f4460003,0.0076444606860152095,0.9990865458978071,0.998282548118539,0.0,B,0.2697202775297358,0.07505312358908196,,0.19466715394065387,0.19466715394065387,Self>Other
sqa_test_5019f1a6a707d26cdec2cda4e9fbd7a4e7c807b9ff6b1cf87efb94d9b6d2f8d7,0.5422603634277269,0.776059297517384,0.5537145795043152,1.0,D,0.8442477153714578,0.6407304193359404,,0.20351729603551738,0.20351729603551738,Self>Other
sqa_test_50fcadcfc576a1b2d11111b88809ff3ee2b71565b0f8d0723de4953b2f833b69,0.012684558027219293,0.9982882428679843,0.9965875391175198,1.0,C,0.16461082064640753,0.041538642080071374,,0.12307217856633615,0.12307217856633615,Self>Other
sqa_test_529a6a895c79719ebf273ec0122f76bb7c6ef0bda98286cb3d37d41b66ce1a7d,0.47683797915223736,0.8174244364141008,0.6350323991613421,0.0,D,0.8239654990848627,0.30458384902123203,,0.5193816500636307,0.5193816500636307,Self>Other
sqa_test_52c781f4bc7d1eaf7c545e21829becab64e404187cea246959f4248497e6bb4c,0.2724111978737644,0.9237199086311418,0.8478963561179214,0.0,D,0.30548286863398105,0.2581937275328154,,0.047289141101165666,0.047289141101165666,Self>Other
sqa_test_52f7d181b2ea325cb4b5dedbf3775dbf3180424ab648a542b2fd48524dcfaf7c,0.0006268361214574363,0.9999416985155142,0.9998834072435989,1.0,B,0.49001070732543495,0.28260125561743826,,0.20740945170799668,0.20740945170799668,Self>Other
sqa_test_534e5ad35392009564a55165573c9ff4005e57683c6f39eef64ad6256a05d2db,1.2708476297966385e-05,0.9999991562948736,0.9999983247669552,1.0,D,0.558983864457623,0.0890205373255913,,0.46996332713203176,0.46996332713203176,Self>Other
sqa_test_53561c9c9acf15f1ec96579d57bf3a4d7cffefd50757fc218e6ab2c936759e45,0.0030240740967916657,0.9996642839057188,0.9993289338769478,0.0,A,0.3147152794708794,0.08075012189033211,,0.2339651575805473,0.2339651575805473,Self>Other
sqa_test_5384d4ae721c7c7bf1fb645a8969c9aaf6b33785dfa52a0db2842a7024412faf,1.1089883929647606,0.5087828237953754,0.20019046042184857,0.0,C,0.2604193071857939,0.07524509616163952,,0.1851742110241544,0.1851742110241544,Self>Other
sqa_test_53fcb2403fc6070ba6484e9f175610d40e9e58e251fb70afd8590152ffd02175,1.5998846611957465e-05,0.999998957823139,0.9999981262951874,1.0,C,0.2990412271171133,0.07955121621087374,,0.21949001090623954,0.21949001090623954,Self>Other
sqa_test_555641c671bbf0a5c55d1b9fc21aca8359ecd576a569237dd498a9a2815baa92,0.10561011453852978,0.9800533725278041,0.9621030694332946,1.0,B,0.14772144996947534,0.07500257131113092,,0.07271887865834442,0.07271887865834442,Self>Other
sqa_test_55a7842bf392cc804e2fafdaaaa3bcd7c7841f72676fe531bf93b8a730baa06b,0.500954860772133,0.8384013110179788,0.6927090133503304,0.0,D,0.30929287247396414,0.27559909540323546,,0.03369377707072868,0.03369377707072868,Self>Other
sqa_test_5627931e4fbad66f3f729757aa846259f6d9d5abe899e6ad6ae1e52e5c3452ac,8.725507281314479e-05,0.9999933947888225,0.9999872506170532,1.0,A,0.8385901058060042,0.07957740259810989,,0.7590127032078944,0.7590127032078944,Self>Other
sqa_test_56ed28fe93a9be035dd87f35ce932dfd7d04cb03c48e4add8bd03a65812407da,0.011271592431405476,0.9984980576630035,0.9969968764560284,0.0,D,0.8365370165654096,0.38707667940184504,,0.44946033716356454,0.44946033716356454,Self>Other
sqa_test_56f0f0e0e0e376ed19b31379631e4c32bed159a2e15e1b32dde1f5e08b2dda30,6.302899688274677e-06,0.9999996093213208,0.999999262688591,0.0,D,0.3541883749774875,0.21856696636844392,,0.1356214086090436,0.1356214086090436,Self>Other
sqa_test_56f2e10a9f30c9860b70ac90165623e3fd6c692b283447086f11b82938ab3c9e,0.07424332474454293,0.9871261874571723,0.9761602076919607,0.0,C,0.534118436946031,0.14942779147986,,0.38469064546617104,0.38469064546617104,Self>Other
sqa_test_575e7157654672cbd0218b788a219fc0787e69255207b5b27dcf693fa9e06dd9,0.00023840324512433068,0.9999801751041697,0.9999612499752116,1.0,A,0.3028603028568082,0.08073303266860174,,0.22212727018820647,0.22212727018820647,Self>Other
sqa_test_5763f79a834567c478dda87426093373b6ae1d080c06974330400d24d3188de9,0.668441361680486,0.6220015495961954,0.2447385281340207,0.0,A,0.07716760375334296,0.07560908697523835,,0.0015585167781046044,0.0015585167781046044,Self>Other
sqa_test_579d281ec7379066ba2b7e38eade396a13256df79af8505a3769242544b135b5,0.009064415628950188,0.9988304885120709,0.9976609782130486,1.0,D,0.8067245746170201,0.29079875174420533,,0.5159258228728147,0.5159258228728147,Self>Other
sqa_test_58eacf324c51436324d5039e1b34f78a8cf6bed05288585d86eb28c20eccee24,0.06145994634355375,0.9889235143224306,0.9779375681134274,0.0,B,0.6397276562208809,0.1390578672910603,,0.5006697889298206,0.5006697889298206,Self>Other
sqa_test_59c6acb76f98502f20bcc1f37b7af4de28aeb1010a4c74ea4d53b7549d4015c8,0.2916239611738227,0.914852748327459,0.8297581821667774,1.0,C,0.2970862446766055,0.07509003022156699,,0.2219962144550385,0.2219962144550385,Self>Other
sqa_test_59e99cdba70c49380b0d60cd42c985acff882aa49991cb0281df3ae97f782217,0.0009565764411480787,0.9999094210892957,0.9998246105371407,1.0,B,0.0254423741235619,0.025000538554339688,,0.00044183556922221257,0.00044183556922221257,Self>Other
sqa_test_59eca3ec5910160bf617722a93f786622d5d7c8ff8d1f3b962b84bf1aed478ed,0.13369939856894464,0.9735853917199616,0.9506888570980543,0.0,C,0.2886832968799748,0.07500453583534164,,0.21367876104463315,0.21367876104463315,Self>Other
sqa_test_5a1159bbf976d204cd16cc239d1538ed5da1ed36e31251f4255cf5f8e80565d9,1.070487806802698,0.4528470686969911,0.10016939596295732,1.0,A,0.40408550781474484,0.27369559801129295,,0.1303899098034519,0.1303899098034519,Self>Other
sqa_test_5ba4ceaf24173dc75b3d5bc7f6b5c81a04ed9a98e9f7959deeef44fad60a12bd,0.035202342777620826,0.9948994449233526,0.991311277202769,1.0,A,0.34109339469391653,0.2944600517307097,,0.046633342963206814,0.046633342963206814,Self>Other
sqa_test_5bef2605266b5be3a0d4c19595f9f3601f45fae352c81dc403594b293d4de40f,0.029259761230494806,0.9956357432960279,0.9915668082346885,1.0,A,0.28001778769638513,0.07500065900674098,,0.20501712868964417,0.20501712868964417,Self>Other
sqa_test_5cb9d47224cc0636b80e07f50a07a6893e1cf5820f2c0831066dfbb2d9a92bc0,0.0005043186525449501,0.9999542999646042,0.9999089021150792,1.0,B,0.3003899209291328,0.07521608947250188,,0.22517383145663092,0.22517383145663092,Self>Other
sqa_test_5d2dcdf75b8a0541a7c2732a22b1ff8f67ef71d43388abc4fdbcbec1f441144d,0.006026275341826868,0.9992769299766594,0.9985672691101105,1.0,C,0.2987744557772304,0.07723300277921295,,0.22154145299801742,0.22154145299801742,Self>Other
sqa_test_5e0d51f03a08c58078e98e46c1be4928e263f3bf455503c2a2b642f941997cd3,0.0012743769671203328,0.9998737742565416,0.9997503799868039,1.0,A,0.029512687432041548,0.07497424865087825,,0.045461561218836696,-0.045461561218836696,Other>Self
sqa_test_5ef2890bf2fb603b6c8baa0fa692a3994956cdcd8bb62bd20bbc050aa746b625,0.005027704715928664,0.9994520564402929,0.9990215498330338,1.0,B,0.22149599762602176,0.07500511058053,,0.14649088704549176,0.14649088704549176,Self>Other
sqa_test_5f306c38a3fdefbb8543fa95202552618d259bd8b910bdb12f32b5cd12be043e,0.007596583705876328,0.9991099905387054,0.9984004481547517,1.0,B,0.30646900046869463,0.1338268427403586,,0.17264215772833602,0.17264215772833602,Self>Other
sqa_test_5f3b1ae23c890f61ad7d53d2ea0c0a66ba7d7d1a644416323d14fa48bbfaa1e0,0.3971948483518094,0.8761006805472171,0.7575333609358972,1.0,B,0.5004343245681698,0.41313112098753574,,0.08730320358063409,0.08730320358063409,Self>Other
sqa_test_601d195ef2a293cab37368607a5166f6d1c952c6a84168087db459626fb81598,0.024581701387016867,0.9964811743690859,0.9933095925342548,1.0,B,0.8397257080641979,0.14927126930935658,,0.6904544387548412,0.6904544387548412,Self>Other
sqa_test_61f08ad181ec37a9c635538998ea4395e18d9e3c58a993d9fab269531bc91973,0.8510623288285056,0.5921455029982639,0.2329911218261277,0.0,A,0.7833177374908218,0.117448044070054,,0.6658696934207677,0.6658696934207677,Self>Other
sqa_test_61f7f5d9aac1de452ae11e0f0d47deb2f29eb3b4388f3a6e9b33f8a22f55695d,0.25171353235757626,0.9362954589210429,0.8764400967882828,0.0,A,0.08969781878602062,0.07499760935623895,,0.014700209429781674,0.014700209429781674,Self>Other
sqa_test_624aada21a81cd17d9e10820306e40d6f6b491e7230400c3f7a8171431fdab8a,0.0255484511581601,0.9965253701326258,0.9940552312538503,0.0,A,0.4807033644640969,0.2932361534361964,,0.18746721102790048,0.18746721102790048,Self>Other
sqa_test_625d3f801a785d26deb2eaf4e7032320ba385055f8f87ad2e3b4536c1e76e631,0.7353843373436292,0.6123018099189681,0.2409219892055769,1.0,C,0.09924826474427567,0.038448257765064345,,0.06080000697921133,0.06080000697921133,Self>Other
sqa_test_6277363123b0b8292a2375f28ee56bc590c428fdc171303c485dfdba28109590,0.3684676234841933,0.880498758268525,0.7613362165314096,0.0,D,0.30073343572561173,0.07501581116961578,,0.22571762455599595,0.22571762455599595,Self>Other
sqa_test_629e79835eb9b41b5dfa95ee080bc37c18c7c1c8b470783745f61799430b3444,0.0004103905986421371,0.9999638041286221,0.9999284479075904,0.0,A,0.44190796293915274,0.33163540499527894,,0.1102725579438738,0.1102725579438738,Self>Other
sqa_test_641caacf56a2278abd61005d0288369085ccf8087f542a29ee417d8b93f00fcf,0.2595320705792118,0.9397964160663898,0.8930067116568394,0.0,A,0.30240872569362115,0.2972808315186359,,0.00512789417498527,0.00512789417498527,Self>Other
sqa_test_644c31f61052bf3c68774eefb3778ee0a3be0a6abe9ae4bf911ab3f29ccd7391,0.00013918655707728707,0.9999894053715007,0.999981516129318,1.0,B,0.13887705634822514,0.07499096336870902,,0.06388609297951613,0.06388609297951613,Self>Other
sqa_test_64565c8df7489eea8fcadb1bcd550069f5fa6de466d9b4918c78662ac4b9d4aa,0.04172436567284186,0.9936147464917642,0.9884007351240622,0.0,D,0.37178115317734955,0.07495904016026304,,0.2968221130170865,0.2968221130170865,Self>Other
sqa_test_64be30cb7540b1c36fd5bb852c02689eae63be094d2409966940064cb266b2b3,0.5492445653342255,0.8489117216288206,0.7594370804478375,0.0,B,0.29530779483865544,0.07516318715094629,,0.22014460768770916,0.22014460768770916,Self>Other
sqa_test_64c2fc6172fd3bc691d3a511393e5e92c4d0f7cbd810541b6373e97605dd6484,0.0013375575176674216,0.9998745692907997,0.9997784696490222,0.0,A,0.22751317110258998,0.025213080706413878,,0.2023000903961761,0.2023000903961761,Self>Other
sqa_test_6526110e8d3a228769cae71340edbc094c68d285a2a9628563474578db3cb995,4.836078397249853e-06,0.9999997085026083,0.9999994702656543,0.0,D,0.29460922035213893,0.07505864290304622,,0.21955057744909273,0.21955057744909273,Self>Other
sqa_test_6578959743bd70dc0fcfe01657e4632debec597ad5b51f9d788e2b117c772282,0.6830644422462853,0.6204039585605391,0.24410993628648597,1.0,A,0.2869195513601017,0.07523635618095538,,0.21168319517914636,0.21168319517914636,Self>Other
sqa_test_661508102b2d53713ff201ba2fdb931f597b9c55a127e84d10bb50d31748bc2d,0.04891861111388154,0.9927768578937549,0.9887196052854808,1.0,B,0.6935301969401525,0.07521707228953975,,0.6183131246506127,0.6183131246506127,Self>Other
